Player,Team,Position,Nationality,Foot,Height_cm,Age,Contract_years,Cost_eur,MarketValue_eur,Venta,Google_Trend,Media,Mediana,Máximo,Mínimo,Varianza,Twitter,Instagram,Minutos_jugados,Duelos_aéreos_ganados_ptg,Entradas_logradas_ptg,Tiros_interceptados_90,Interceptaciones_90,Faltas_90,Tarjetas_amarillas_90,Tarjetas_rojas_90,Goles_90,Remates_90,Tiros_portería_ptg,Asistencias_90,Centros_90,Regates_90,PassAccuracy_pct,ShortMedPassAccuracy_pct,LongPassAccuracy_pct,KeyPasses_per90,FinalThirdPasses_per90,PenaltyAreaPasses_per90,ThroughPasses_per90,ProgressivePasses_per90,FreeKicks_per90,Corners_per90,Player_key,League,Nacionalidad,Continent,PC1,Mean,Variance,Min,Max,Median,Player_pi,Sold_flag
Adrien Rabiot,Juventus,2,France,0,188,24,4,35000000,35000000,0,0.2142857142857143,0.2432363201596066,0.2111111111111111,1.875,0.03571428571428571,0.2552578499074859,0.0,1649647.0,1129,54.05,0.0,0.16,3.67,1.59,0.24,0.0,0.16,0.56,42.86,0.0,0.32,2.79,93.05,94.38,65.12,0.08,12.6,1.59,1.04,10.84,0.0,0.08,Adrien Rabiot,Serie A,France,Europe,1.6327329525054115,0.4194444444444444,0.14041666666666666,0.15,2.25,0.3,Adrien Rabiot,
Adrien Silva,Monaco,2,France,1,175,30,1,13000000,13000000,0,0.03174603174603174,0.05109984518662444,0.02600784632034632,0.3333333333333333,0.001904761904761905,0.07119904455315612,45797.0,,1372,47.22,25.0,0.0,4.85,1.57,0.39,0.0,0.0,0.66,40.0,0.0,0.26,1.9,87.05,90.04,64.77,0.07,8.66,0.79,0.33,8.79,0.46,0.0,Adrien Silva,Ligue 1,France,Europe,-0.5589622169507406,0.03920833333333333,0.004072466391509434,0.00225,0.4275,0.018,Adrien Silva,
Adrien Tamèze,Nice,2,France,1,180,25,2,8000000,8000000,0,0.003968253968253968,0.007523678097675962,0.003498168498168498,0.08888888888888889,0.0,0.01315502718196894,3005.0,9543.0,3130,45.78,15.79,0.23,5.0,1.29,0.2,0.0,0.0,0.49,23.53,0.06,0.2,2.19,90.32,92.5,63.2,0.12,5.78,1.18,0.83,6.18,0.0,0.0,Adrien Tameze,Ligue 1,France,Europe,-0.8736371436932906,0.0045,1.986792452830189e-05,0.0,0.018,0.0045,Adrien Tameze,
Adrien Thomasson,Strasbourg,2,France,1,177,25,2,8000000,8000000,0,0.003968253968253968,0.009691641469178332,0.007043650793650793,0.05555555555555555,0.0,0.009904968879173385,0.0,0.0,2613,16.13,0.0,0.1,2.86,0.79,0.17,0.03,0.17,1.72,38.0,0.24,1.93,2.45,78.79,81.74,63.41,0.41,3.75,2.27,0.62,4.99,0.1,0.55,Adrien Thomasson,Ligue 1,France,Europe,-0.8466459640504769,0.007416666666666666,5.399292452830187e-05,0.0,0.045,0.0045,Adrien Thomasson,
Aihen Muñoz,Real Sociedad,3,Spain,0,175,21,3,7500000,7500000,0,0.003663003663003663,0.07680891437193255,0.0,1.2,0.0,0.2013656718886857,1632.0,8021.083333333333,1000,37.5,33.33,0.45,4.77,0.72,0.0,0.0,0.0,0.09,0.0,0.0,2.7,3.69,76.39,82.42,51.16,0.27,3.33,2.52,0.45,7.38,0.0,0.0,Aihen Munoz,LaLiga,Spain,Europe,-0.88951815230784,0.00222,2.677951698113208e-05,0.0,0.03132,0.0,Aihen Munoz,
Ainsley Maitland-Niles,Arsenal,3,England,1,180,21,4,12000000,12000000,0,0.02197802197802198,0.1169564667737197,0.04880952380952381,1.142857142857143,0.0003225806451612903,0.1910646341984684,109776.0,,1065,41.67,20.0,0.17,5.75,0.68,0.17,0.08,0.08,0.42,60.0,0.08,2.11,3.21,79.17,84.6,48.15,0.34,4.82,2.79,0.51,8.11,0.0,0.0,Ainsley Maitland-Niles,Premier,England,Europe,-0.7590669208294961,0.027066666666666666,0.0011594324528301889,0.0056,0.168,0.0112,Ainsley Maitland-Niles,
Aissa Mandi,Real Betis,3,France,1,184,27,2,16000000,16000000,0,0.01098901098901099,0.05587283332897511,0.04166666666666666,0.2380952380952381,0.0003225806451612903,0.04937260373959015,1627491.0,768342.0,3249,51.04,41.38,0.47,4.16,1.52,0.28,0.0,0.03,0.17,50.0,0.03,0.58,0.53,94.22,95.36,84.34,0.19,8.7,0.8,0.22,12.08,0.0,0.0,Aissa Mandi,LaLiga,France,Europe,-0.8058498720128757,0.01576296296296296,8.88423759608665e-05,0.0056,0.056,0.0112,Aissa Mandi,
Alaixys Romao,Reims,2,France,1,180,35,2,500000,500000,0,0.007936507936507936,0.01458294603844749,0.009952465834818775,0.1041666666666667,0.0,0.01769694818423639,90784.0,,3336,46.98,4.17,0.35,5.94,2.4,0.22,0.03,0.0,0.35,15.38,0.05,0.3,2.19,81.82,85.98,48.94,0.22,5.77,1.32,0.97,5.83,0.0,0.0,Alaixys Romao,Ligue 1,France,Europe,-0.85210210441672,0.008666666666666666,6.655896226415094e-05,0.0,0.045,0.0045,Alaixys Romao,
Alassane Pléa,Borussia M'gladbach,1,France,1,181,26,4,30000000,30000000,0,0.003496503496503497,0.006574215845494879,0.004901960784313725,0.03846153846153846,0.0003846153846153846,0.006117122052600571,30910.0,,2618,25.0,100.0,0.03,1.38,1.17,0.07,0.0,0.41,2.78,49.38,0.1,0.96,3.82,74.0,77.41,65.38,0.31,2.48,1.48,0.72,2.89,0.0,0.0,Alassane Plea,Bundesliga,France,Europe,-0.5713746014966605,0.04296296296296297,0.00172690426275332,0.02,0.24,0.04,Alassane Plea,
Alberto Paloschi,SPAL,1,Italy,1,182,29,2,2000000,2000000,0,0.001271455816910362,0.005092340743906049,0.003303509230233368,0.05612244897959184,0.0,0.008082365629217034,0.0,54729.0,956,30.0,0.0,0.09,0.94,1.6,0.28,0.0,0.19,0.85,44.44,0.0,0.38,1.13,80.25,80.92,0.0,0.28,1.04,0.56,0.0,1.6,0.0,0.0,Alberto Paloschi,Serie A,Italy,Europe,-0.8566405624875002,0.008533333333333334,4.569358490566039e-05,0.0,0.0352,0.0072,Alberto Paloschi,
Albin Ekdal,Sampdoria,2,Sweden,1,186,29,2,5000000,5000000,0,0.02380952380952381,0.02920560934061486,0.02135907570690179,0.1785714285714286,0.003333333333333333,0.02766304005390181,56355.0,87153.0,2802,51.89,41.18,0.32,5.81,1.51,0.19,0.0,0.0,0.48,6.67,0.0,0.19,2.22,89.32,91.66,48.15,0.1,8.7,0.84,0.55,7.26,0.0,0.0,Albin Ekdal,Serie A,Sweden,Europe,-0.5371694299039843,0.030958333333333324,0.0027377494103773574,0.00225,0.27899999999999997,0.018,Albin Ekdal,
Alejandro Darío Gómez,Atalanta,1,Argentina,1,165,31,3,16000000,16000000,0,0.006993006993006993,0.01397461382981725,0.01076388888888889,0.05128205128205128,0.001666666666666667,0.01021099626634691,0.0,1987051.0,3049,24.0,22.22,0.0,1.62,0.74,0.15,0.0,0.21,3.16,37.38,0.35,3.93,7.62,83.14,89.38,59.23,1.0,5.55,6.58,2.21,8.03,1.48,5.58,Alejandro Dario Gomez,Serie A,Argentina,South America,-0.3702595746537779,0.08666666666666668,0.001433962264150943,0.04,0.2,0.08,Alejandro Dario Gomez,
Aleksandar Dragović,Bayer Leverkusen,3,Austria,1,186,28,2,9000000,9000000,0,0.01098901098901099,0.03865005579884536,0.03181818181818181,0.125,0.0003225806451612903,0.02974601269706258,0.0,48273.0,1413,47.69,11.11,0.32,5.61,0.76,0.25,0.0,0.13,0.25,75.0,0.0,0.0,0.13,92.0,94.55,64.84,0.0,6.82,0.19,0.19,10.45,0.0,0.0,Aleksandar Dragovic,Bundesliga,Austria,Europe,-0.8245758237400336,0.01192592592592593,4.857403214535291e-05,0.0056,0.0336,0.0112,Aleksandar Dragovic,
Aleksandar Kolarov,Roma,3,Serbia,0,187,33,2,8000000,8000000,0,0.07692307692307693,0.07603802017308092,0.0625,0.4615384615384616,0.005,0.06410992717202325,0.0,0.0,3084,47.37,0.0,0.35,4.82,0.79,0.2,0.03,0.23,1.08,40.54,0.03,4.03,2.68,80.16,88.43,46.15,0.55,7.24,4.17,0.99,11.56,1.23,1.46,Aleksandar Kolarov,Serie A,Serbia,Europe,0.22570277930117988,0.12444444444444447,0.04949308176100629,0.07,1.6800000000000002,0.07,Aleksandar Kolarov,
Aleksandr Golovín,Monaco,2,Russia,1,180,23,4,25000000,25000000,0,0.1428571428571428,0.1405175982042514,0.1055555555555556,1.071428571428571,0.04081632653061224,0.1629115398549638,0.0,,2412,22.5,45.45,0.0,2.5,1.72,0.26,0.04,0.11,1.79,33.33,0.11,2.43,4.29,82.34,87.26,58.93,0.3,5.11,3.51,1.27,5.19,0.3,0.63,Aleksandr Golovin,Ligue 1,Russia,Europe,2.511778289321578,0.3055555555555554,0.20968553459119507,0.075,2.25,0.15,Aleksandr Golovin,
Alessandro Bastoni,Internazionale,3,Italy,0,190,20,4,15000000,15000000,0,0.02197802197802198,0.08152970900563063,0.05555555555555555,0.2857142857142857,0.0003225806451612903,0.07185585202674054,0.0,35731.0,1822,44.83,50.0,0.74,6.32,0.84,0.1,0.0,0.0,0.1,50.0,0.0,0.15,0.69,84.54,90.2,54.64,0.05,4.05,0.49,0.44,6.17,0.0,0.0,Alessandro Bastoni,Serie A,Italy,Europe,-0.7816730450151231,0.021051851851851856,0.000133647071977638,0.0056,0.056,0.0224,Alessandro Bastoni,
Alessandro Deiola,Cagliari,2,Italy,1,189,23,3,1200000,1200000,0,0.003968253968253968,0.006418717852483402,0.004624487354750512,0.02857142857142857,0.0,0.0068728980332942,0.0,,1065,17.65,50.0,0.34,5.24,1.18,0.42,0.0,0.0,1.27,20.0,0.08,0.85,1.77,78.89,82.08,51.85,0.08,3.89,1.44,0.85,6.17,0.08,0.08,Alessandro Deiola,Serie A,Italy,Europe,-0.8766328586487643,0.004,1.4264150943396226e-05,0.0,0.018,0.0045,Alessandro Deiola,
Alessandro Florenzi,Roma,3,Italy,1,173,28,4,25000000,25000000,0,0.05494505494505494,0.2164043509031702,0.1408730158730159,3.25,0.000967741935483871,0.4366167182828869,686315.0,1105954.0,2296,46.51,23.08,0.24,5.41,0.59,0.2,0.04,0.12,1.33,29.41,0.08,3.88,1.61,77.74,88.76,49.3,0.63,8.74,4.55,1.29,12.66,0.47,0.9,Alessandro Florenzi,Serie A,Italy,Europe,-0.4508877433630444,0.06056296296296296,0.0042011442627533195,0.0112,0.4368,0.0448,Alessandro Florenzi,
Alessandro Schöpf,Schalke 04,2,Austria,1,178,25,2,5000000,5000000,0,0.007936507936507936,0.01239174757443109,0.01011029411764706,0.03703703703703703,0.0,0.009813232598434047,0.0,,1065,23.53,33.33,0.0,4.31,2.11,0.25,0.0,0.08,1.52,16.67,0.0,1.86,4.14,80.86,84.71,56.0,0.34,4.14,1.86,0.59,5.58,0.0,0.0,Alessandro Schopf,Bundesliga,Austria,Europe,-0.8422792640610635,0.009249999999999998,0.00010156839622641505,0.0,0.06749999999999999,0.006749999999999999,Alessandro Schopf,
Alessio Romagnoli,Milan,3,Italy,0,188,24,3,50000000,50000000,0,0.07692307692307693,0.07405084403350837,0.07142857142857142,0.2,0.01,0.04400019979260461,0.0,749254.5714285714,3039,63.71,40.0,0.74,5.77,0.59,0.18,0.03,0.06,0.21,42.86,0.0,0.06,0.12,93.0,95.83,59.06,0.0,3.7,0.3,0.18,7.61,0.0,0.0,Alessio Romagnoli,Serie A,Italy,Europe,-0.3539165559765074,0.09722222222222224,0.001741194968553459,0.07,0.28,0.07,Alessio Romagnoli,
Álex Berenguer,Torino,1,Spain,1,175,24,3,6000000,6000000,0,0.0009535918626827716,0.005438132404875463,0.001992537905850599,0.09722222222222222,0.0,0.01359138875604932,0.0,,1625,31.82,14.29,0.06,2.27,1.55,0.22,0.0,0.11,1.16,33.33,0.17,3.32,7.31,75.37,84.33,47.62,0.89,2.94,3.49,1.66,4.49,0.94,2.05,Alex Berenguer,Serie A,Spain,Europe,-0.860407807419922,0.006962962962962962,4.638501747030049e-05,0.0,0.04,0.0048000000000000004,Alex Berenguer,
Álex Gallar,Girona,2,Spain,0,176,27,4,1400000,1400000,0,0.007936507936507936,0.01356802623647293,0.007469342251950947,0.0923076923076923,0.0,0.01718961927000114,9601.0,,1099,46.15,0.0,0.16,2.21,0.41,0.16,0.0,0.33,2.13,38.46,0.08,2.05,6.47,77.95,82.28,55.17,0.57,3.93,2.87,0.57,5.57,1.88,1.97,Alex Gallar,LaLiga,Spain,Europe,-0.8489289642787057,0.009416666666666663,0.0002439693396226414,0.0,0.10799999999999998,0.0045,Alex Gallar,
Álex Granell,Girona,2,Spain,0,175,30,3,5000000,5000000,0,0.007936507936507936,0.01257748464440758,0.00936624649859944,0.08333333333333333,0.0,0.0150372485217573,0.0,,2547,52.78,0.0,0.18,3.78,1.1,0.18,0.0,0.0,1.34,21.05,0.14,2.51,1.98,78.12,86.38,49.77,0.35,9.86,3.5,1.59,10.81,2.9,2.3,Alex Granell,LaLiga,Spain,Europe,-0.8568755051141245,0.007958333333333333,6.184139150943397e-05,0.0,0.045,0.0045,Alex Granell,
Alex Sandro,Juventus,3,Brazil,0,180,28,4,45000000,45000000,0,0.07692307692307693,0.09773790790508521,0.08712121212121213,0.25,0.01,0.05272545091993307,0.0,1925455.625,2542,48.04,22.73,0.21,4.57,1.73,0.25,0.0,0.04,0.6,41.18,0.11,4.6,3.72,83.25,91.3,50.36,0.67,7.26,4.82,0.96,10.98,0.0,0.0,Alex Sandro,Serie A,Brazil,South America,0.09685706985374898,0.13611111111111113,0.004329874213836478,0.07,0.42000000000000004,0.14,Alex Sandro,
Alexander Esswein,Hertha BSC,1,Germany,1,182,29,1,1000000,1000000,0,0.001271455816910362,0.00754930504746237,0.001614583333333333,0.1354166666666667,0.0,0.0201222094222085,0.0,0.0,1295,30.77,30.77,0.0,2.92,1.18,0.21,0.0,0.0,2.02,31.03,0.0,4.45,4.03,71.26,79.82,58.97,0.69,2.71,3.2,0.42,4.38,0.14,0.42,Alexander Esswein,Bundesliga,Germany,Europe,-0.8618984487504904,0.008474074074074075,0.0003051355415793152,0.0,0.12480000000000001,0.004,Alexander Esswein,
Alexander Fuchs,Nürnberg,2,Germany,1,185,22,1,1000000,1000000,0,0.00257936507936508,0.0405290129492708,0.0002245066761195793,1.288888888888889,0.0,0.1815518324080255,0.0,,673,21.43,0.0,0.0,3.74,1.74,0.4,0.0,0.13,0.8,16.67,0.0,0.94,2.14,80.17,83.64,40.0,0.13,4.81,1.07,0.4,4.41,0.0,0.0,Alexander Fuchs,Bundesliga,Germany,Europe,-0.8881475980285041,0.0018575000000000004,5.0596280660377385e-06,0.0,0.008775,0.0012825,Alexander Fuchs,
Alexander Hack,Mainz 05,3,Germany,0,193,25,3,2500000,2500000,0,0.003663003663003663,0.03336695531383641,0.005607769423558897,0.2857142857142857,0.0,0.05707068770409786,0.0,,1071,55.13,25.0,0.92,10.5,1.01,0.08,0.0,0.08,0.59,28.57,0.08,0.25,1.01,82.62,88.74,55.88,0.08,7.31,1.26,0.92,10.5,0.0,0.0,Alexander Hack,Bundesliga,Germany,Europe,-0.8895483826105458,0.0018399999999999996,4.561267924528302e-06,0.0,0.0108,0.00216,Alexander Hack,
Alexandre Lacazette,Arsenal,1,France,1,176,28,3,70000000,70000000,0,0.01398601398601399,0.02899168915969446,0.02777777777777778,0.08235294117647059,0.001538461538461538,0.01915484464199481,1113363.0,,2664,26.95,0.0,0.0,1.96,1.62,0.07,0.0,0.44,2.6,40.26,0.24,1.69,3.31,74.6,79.15,60.87,0.44,2.13,2.47,0.88,2.97,0.03,0.0,Alexandre Lacazette,Premier,France,Europe,0.03710690474672429,0.17185185185185187,0.008128581411600281,0.04,0.44,0.16,Alexandre Lacazette,
Alexandru Maxim,Mainz 05,2,Romania,1,177,28,2,2000000,2000000,0,0.003968253968253968,0.007551256017674047,0.004499716553287982,0.03571428571428571,0.0,0.008224776692862607,0.0,,651,33.33,0.0,0.0,2.63,1.38,0.41,0.0,0.14,1.94,14.29,0.0,1.66,4.56,83.09,85.9,53.85,0.41,6.36,2.9,1.11,7.05,1.38,3.18,Alexandru Maxim,Bundesliga,Romania,Europe,-0.8715477946013388,0.004625,1.0968749999999999e-05,0.0,0.013499999999999998,0.0045,Alexandru Maxim,
Alexis Sánchez,Internazionale,1,Chile,1,169,31,1,35000000,35000000,0,0.04545454545454546,0.05093630264160523,0.05,0.09090909090909091,0.01,0.02122917074493729,2889646.0,,967,20.0,50.0,0.0,2.7,1.3,0.28,0.0,0.09,1.68,50.0,0.28,2.14,3.91,72.49,77.54,53.49,1.12,3.35,4.75,1.86,4.93,0.28,0.47,Alexis Sanchez,Serie A,Chile,South America,4.550785913971968,0.8888888888888888,0.04402515723270441,0.5,1.0,1.0,Alexis Sanchez,
Alfonso Pedraza,Real Betis,3,Spain,0,184,23,1,22000000,22000000,0,0.01098901098901099,0.02845158538141066,0.02083333333333333,0.1818181818181818,0.0,0.03546890174945721,10475.0,38468.5,2253,39.29,15.79,0.2,5.51,1.68,0.12,0.0,0.12,1.44,36.11,0.12,4.27,4.23,72.61,82.52,46.15,0.56,2.8,3.04,0.36,6.95,0.0,0.0,Alfonso Pedraza,LaLiga,Spain,Europe,-0.8581541178629758,0.0075703703703703705,2.8587784765897966e-05,0.0,0.0224,0.0056,Alfonso Pedraza,
Alfred Duncan,Sassuolo,2,Ghana,0,178,26,3,17000000,17000000,0,0.0119047619047619,0.02044125354537229,0.01248832866479925,0.1555555555555556,0.0,0.02601775369861849,0.0,18025.57142857143,1971,32.69,22.22,0.32,3.2,1.69,0.32,0.05,0.18,1.14,36.0,0.18,1.32,2.56,81.97,87.16,50.0,0.59,5.48,2.42,1.28,5.53,0.0,0.05,Alfred Duncan,Serie A,Ghana,Africa,-0.8251474401773652,0.013166666666666662,0.00017736084905660375,0.0,0.06749999999999999,0.009,Alfred Duncan,
Alfreð Finnbogason,Augsburg,1,Iceland,1,184,30,3,15000000,15000000,0,0.003496503496503497,0.005139411136431984,0.00422008547008547,0.0196078431372549,0.0003846153846153846,0.004028174868399783,43868.0,95738.0,1391,20.63,0.0,0.06,1.49,2.33,0.13,0.0,0.65,2.33,47.22,0.06,0.78,2.72,70.43,73.55,57.14,0.52,1.88,1.23,0.52,2.46,0.0,0.0,Alfreð Finnbogason,Bundesliga,Iceland,Europe,-0.5840774293810638,0.03740740740740742,0.0038497554157931532,0.02,0.44,0.02,Alfreð Finnbogason,
Alfredo Morales,Fortuna Düsseldorf,2,Germany,1,183,29,2,2500000,2500000,0,0.003968253968253968,0.007895441947201922,0.007067932067932068,0.02222222222222222,0.0,0.006076935390060741,4269.0,,1624,47.46,25.0,0.33,4.1,2.38,0.33,0.0,0.06,0.89,56.25,0.06,0.5,1.05,80.36,84.12,54.55,0.28,5.49,0.89,0.72,5.54,0.0,0.0,Alfredo Morales,Bundesliga,Germany,Europe,-0.8695042895226708,0.005166666666666665,1.1773584905660373e-05,0.0,0.013499999999999998,0.0045,Alfredo Morales,
Alireza Jahanbakhsh,Brighton & Hove Albion,2,Iran,1,180,25,4,15000000,15000000,0,0.07142857142857142,0.1219516582421126,0.1111111111111111,0.3333333333333333,0.02,0.06370415879890824,11675.0,1628515.571428571,1094,29.63,16.67,0.0,2.71,1.56,0.16,0.0,0.0,1.56,26.32,0.0,1.56,5.35,72.83,78.24,47.62,0.16,2.14,2.14,0.74,4.28,0.41,0.49,Alireza Jahanbakhsh,Premier,Iran,Asia,0.771068148489453,0.21805555555555556,0.02637775157232705,0.075,0.8999999999999999,0.15,Alireza Jahanbakhsh,
Allan Marques Loureiro,Napoli,2,Brazil,1,175,28,4,60000000,60000000,0,0.07142857142857142,0.08879598285063939,0.08333333333333333,0.3636363636363636,0.005,0.06216847853607994,0.0,,2813,40.0,28.57,0.32,4.9,1.54,0.32,0.0,0.03,0.8,8.0,0.06,0.48,3.68,88.86,91.61,61.76,0.29,11.71,2.21,1.95,10.53,0.0,0.0,Allan Marques Loureiro,Serie A,Brazil,South America,-0.19002900693481162,0.13333333333333336,0.006084905660377357,0.075,0.6,0.15,Allan Marques Loureiro,
Almamy Touré,Eintracht Frankfurt,3,Mali,1,183,23,4,6500000,6500000,0,0.01098901098901099,0.03421078720083996,0.02777777777777778,0.1666666666666667,0.0,0.03395722694407503,15255.0,32047.77777777778,809,56.1,57.14,0.11,6.01,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.45,80.52,86.19,51.06,0.22,8.12,1.22,0.78,10.35,0.0,0.0,Almamy Toure,Bundesliga,Mali,Africa,-0.852209373812947,0.008607407407407406,4.6996170510132776e-05,0.0,0.0448,0.0056,Almamy Toure,
Álvaro García Rivera,Rayo Vallecano,1,Spain,0,167,26,4,5000000,5000000,0,0.001271455816910362,0.003205656749208021,0.001192570107377409,0.02777777777777778,0.0,0.004974521842044698,0.0,0.0,1883,16.0,25.0,0.0,3.11,0.81,0.14,0.0,0.19,1.34,39.29,0.1,4.64,2.82,63.93,76.36,40.91,0.53,2.25,3.25,0.43,4.35,0.0,0.05,Alvaro Garcia Rivera,LaLiga,Spain,Europe,-0.8713532321711155,0.004977777777777777,5.9089308176100635e-05,0.0,0.046400000000000004,0.0032,Alvaro Garcia Rivera,
Álvaro González Soberón,Olympique Marseille,3,Spain,1,183,29,1,8000000,8000000,0,0.02197802197802198,0.0780314670383674,0.05,0.3636363636363636,0.0003225806451612903,0.07685599559779709,61721.0,47929.0,3154,54.05,25.0,0.63,5.85,0.74,0.4,0.06,0.03,0.31,18.18,0.0,0.37,0.26,83.91,91.42,55.1,0.06,8.5,1.03,0.54,10.5,0.0,0.0,Alvaro Gonzalez Soberon,Ligue 1,Spain,Europe,-0.7880233849272738,0.020429629629629638,0.00013864363382250173,0.0056,0.056,0.0224,Alvaro Gonzalez Soberon,
Álvaro Morata,Atlético Madrid,1,Spain,1,190,26,1,50000000,50000000,0,0.03496503496503497,0.06969513694483477,0.05208333333333334,0.6153846153846154,0.007092198581560284,0.0929410927670018,4378094.0,9670274.857142858,2126,40.12,30.0,0.04,1.4,2.03,0.34,0.0,0.47,2.41,50.88,0.04,0.89,2.62,75.06,79.18,38.46,0.21,1.61,1.02,0.51,1.35,0.0,0.0,Alvaro Morata,LaLiga,Spain,Europe,1.4287801096933623,0.40296296296296297,0.11609671558350802,0.16,1.92,0.32,Alvaro Morata,
Álvaro Odriozola,Real Madrid,3,Spain,1,176,23,5,25000000,25000000,0,0.07692307692307693,0.0818342055495341,0.07142857142857142,0.5,0.01,0.06863248335180597,149633.0,774865.1428571428,1245,7.14,33.33,0.07,3.33,1.08,0.14,0.0,0.0,0.07,100.0,0.14,4.63,3.47,86.64,92.97,75.0,0.72,2.75,3.04,0.22,5.42,0.0,0.0,Alvaro Odriozola,LaLiga,Spain,Europe,0.24150128547003424,0.12833333333333338,0.02214245283018869,0.07,0.8400000000000001,0.07,Alvaro Odriozola,
Amath Ndiaye,Getafe,1,Senegal,1,173,22,3,4000000,4000000,0,0.0009535918626827716,0.002865658453648193,0.001479341736694678,0.04166666666666666,0.0,0.005905927332411938,0.0,,1042,36.59,16.67,0.0,3.63,2.25,0.35,0.0,0.09,1.21,50.0,0.26,1.64,6.74,75.0,79.77,61.54,0.35,1.9,1.73,0.17,3.02,0.0,0.09,Amath Ndiaye,LaLiga,Senegal,Africa,-0.877518634637271,0.003792592592592592,1.1814283717679947e-05,0.0,0.0176,0.0032,Amath Ndiaye,
Ambroise Oyongo,Montpellier,3,Cameroon,0,176,27,3,4000000,4000000,0,0.008241758241758242,0.1002582269427324,0.02589285714285714,1.0,0.0,0.177485761265116,5480.0,69432.0,2264,29.41,26.67,0.2,5.13,0.91,0.2,0.0,0.08,0.48,25.0,0.0,2.9,3.66,73.81,81.24,54.55,0.28,4.53,3.34,0.48,8.47,0.0,0.0,Ambroise Oyongo,Ligue 1,Cameroon,Africa,-0.8767100569922145,0.004239999999999999,1.4342399999999998e-05,0.0,0.01944,0.00324,Ambroise Oyongo,
Amine Harit,Schalke 04,2,France,1,180,21,5,10000000,10000000,0,0.0642857142857143,0.07540065795545908,0.05900167084377611,0.2063492063492064,0.007333333333333333,0.04816640157374552,93967.0,828038.0,1141,45.83,100.0,0.0,2.52,0.55,0.08,0.0,0.08,0.95,41.67,0.08,0.55,7.65,84.71,85.5,76.92,0.47,4.02,1.97,0.71,5.05,0.0,0.0,Amine Harit,Bundesliga,France,Europe,-0.44454485718137055,0.036708333333333336,0.0047900465801886775,0.00225,0.44999999999999996,0.018,Amine Harit,
Amir Abrashi,Freiburg,2,Switzerland,1,170,29,1,2500000,2500000,0,0.003968253968253968,0.004367528391600603,0.003486394557823129,0.02777777777777778,0.0,0.005949837500599959,0.0,,823,25.0,13.33,0.33,5.47,2.08,0.55,0.0,0.0,0.77,28.57,0.0,0.22,1.09,86.68,87.74,37.5,0.0,3.72,0.44,0.11,4.59,0.0,0.0,Amir Abrashi,Bundesliga,Switzerland,Europe,-0.888237736772626,0.0023333333333333327,7.06132075471698e-06,0.0,0.009,0.00225,Amir Abrashi,
Anaitz Arbilla Zabala,Eibar,3,Spain,1,178,32,2,2000000,2000000,0,0.006410256410256411,0.0879003443412241,0.01442631442631443,0.5833333333333334,0.0,0.1357248023236109,0.0,0.0,2079,50.51,35.71,0.22,6.49,0.61,0.22,0.04,0.04,0.52,8.33,0.09,0.52,0.52,81.01,89.2,54.89,0.17,10.61,1.3,0.48,10.91,0.13,0.0,Anaitz Arbilla Zabala,LaLiga,Spain,Europe,-0.879578109414512,0.0036399999999999996,9.564316981132076e-06,0.0,0.01404,0.00216,Anaitz Arbilla Zabala,
Anastasios Donis,Reims,1,England,1,178,22,1,4000000,4000000,0,0.001907183725365543,0.00860868601863254,0.004071484071484071,0.08333333333333333,0.0,0.0132501779940452,0.0,0.0,1022,12.5,12.5,0.0,1.14,1.94,0.35,0.0,0.44,2.55,41.38,0.09,2.82,6.25,73.48,84.35,37.5,0.26,0.53,1.94,0.18,0.97,0.0,0.0,Anastasios Donis,Ligue 1,England,Europe,-0.8468617794617713,0.010637037037037037,4.6191809923130663e-05,0.0,0.0368,0.009600000000000001,Anastasios Donis,
Ander Capa,Athletic Club,3,Spain,1,175,27,3,3000000,3000000,0,0.009157509157509158,0.06941494538455031,0.02711640211640211,0.4285714285714285,0.0,0.09809583646173536,9219.0,,1751,48.39,42.86,0.15,5.29,2.21,0.46,0.0,0.0,0.46,22.22,0.0,2.98,3.34,75.0,82.96,51.95,0.31,4.78,3.14,0.26,6.89,0.0,0.0,Ander Capa,LaLiga,Spain,Europe,-0.877005630526383,0.00432,1.6989826415094343e-05,0.0,0.01728,0.00378,Ander Capa,
Ander Herrera,PSG,2,Spain,1,182,29,5,25000000,25000000,0,0.07142857142857142,0.1306032123719458,0.1111111111111111,0.625,0.01,0.1113490994580016,2621103.0,3769497.0,1518,21.05,18.18,0.12,6.76,1.3,0.24,0.0,0.12,1.25,42.86,0.18,0.42,1.66,89.59,92.2,48.08,0.18,8.54,1.36,0.95,9.72,0.12,0.12,Ander Herrera,Ligue 1,Spain,Europe,0.27028403779663024,0.2013888888888889,0.018854166666666665,0.075,0.75,0.15,Ander Herrera,
Andre Gray,Watford,1,England,1,180,27,3,15000000,15000000,0,0.002860775588048316,0.0163262068977104,0.007043650793650793,0.2222222222222222,0.0002249212775528565,0.03292778721085367,70698.0,94789.0,1466,21.92,100.0,0.0,0.68,0.74,0.12,0.0,0.43,2.03,51.52,0.12,1.04,2.33,69.2,73.13,37.5,0.18,1.29,0.86,0.06,1.41,0.0,0.0,Andre Gray,Premier,England,Europe,-0.801559605166482,0.017896296296296296,0.00013496262753319357,0.0016,0.064,0.016,Andre Gray,
